Season,Team,TG,W,L,P_ERA,P_G,P_GS,P_QS,P_CG,P_ShO,P_SV,P_HLD,P_BS,P_IP,P_TBF,P_H,P_R,P_ER,P_HR,P_BB,P_IBB,P_HBP,P_WP,P_BK,P_SO,B_G,B_AB,B_PA,B_H,B_1B,B_2B,B_3B,B_HR,B_R,B_RBI,B_BB,B_IBB,B_SO,B_HBP,B_SF,B_SH,B_GDP,B_SB,B_CS,B_AVG,F_Pos,F_Inn,F_rSZ,F_rCERA,F_rSB,F_rGDP,F_rARM,F_rGFP,F_rPM,F_rTS,F_DRS,F_ARM,F_DPR,F_RngR,F_ErrR,F_UZR,F_UZR/150,F_FRM,F_OAA,F_RAA,F_Def,WinP,x
2006,CLE,162,78,84,4.432551766,539,162,82,13,6,24,40,23,1423.1,6190,1583,782,701,166,429,35,51,46,2,948,2135,5619,6303,1576,1002,351,27,196,870,839,556,42,1204,54,43,30,127,55,23,0.280476953,P,12810,0,-5,-8,5,-6,6,-32,,-46,-1.761496771,0.7706267163157463,-32.10081869,-6.191969468,-39.28367661,-5.328796035,,,,-53.28368599,0.481481481,0.553118039
2006,COL,162,76,86,4.657530758939459,661,162,81,5,4,34,76,25,1447.1,6318,1549,812,749,155,553,81,66,43,2,952,2306,5562,6348,1504,968,325,54,157,813,761,561,64,1108,60,45,119,119,85,50,0.270406328,P,13026,0,-1,4,10,10,5,-5,,23,14.830377969890833,8.786484244279563,-44.11358854,10.164318938856013,-10.33241949,1.8455874538341515,,,,-5.332374926,0.469135802,0.500615384
2006,DET,162,95,67,3.853590602488455,552,162,88,3,1,46,75,16,1448,6145,1420,675,620,160,489,35,53,44,2,1003,2214,5642,6198,1548,1011,294,40,203,822,785,430,27,1133,45,36,45,120,60,40,0.27437079,P,13032,0,1,4,10,8,-2,18,,54,5.917656444013119,2.957357569,28.63445007801056,-2.548780802,34.960665819235146,6.295165816323692,,,,47.96063771021734,0.586419753,0.597258574
2006,FLA,162,78,84,4.370231878785679,600,162,89,6,2,41,69,27,1433.1,6294,1465,772,696,166,622,58,74,47,4,1088,2354,5502,6191,1454,921,309,42,182,758,713,497,55,1249,74,42,76,109,110,58,0.264267539,P,13218,0,3,-3,4,3,7,38,,56,-2.309720192,4.524909673258662,25.912867994979024,8.829863117192872,36.95797528978437,4.791673621376738,,,,34.957989343365114,0.481481481,0.490850439
2006,HOU,162,82,80,4.093509351151922,659,162,85,5,2,42,75,18,1468.2,6219,1425,719,668,182,480,65,54,44,2,1160,2393,5521,6326,1407,931,275,27,174,735,708,585,54,1076,73,46,100,122,79,36,0.254845136,P,12837,0,1,3,9,-3,0,21,,30,5.622617993503809,2.0695537282153964,44.52298067526135,-1.660814429,50.55428364739055,7.623884978992133,,,,58.55426100213356,0.50617284,0.511002794
2006,KCR,162,62,100,5.672584089766368,635,162,47,3,2,35,66,31,1426.1,6434,1648,971,899,213,637,45,60,85,9,904,2272,5589,6229,1515,1019,335,37,124,757,718,474,32,1040,64,48,52,130,65,34,0.271068169,P,13074,0,1,5,5,12,-4,-23,,-2,6.3273384384810925,-1.821977092,6.802799881730152,-12.32862208,-1.020458948,1.0719117454110347,,,,7.979556001235383,0.382716049,0.378028089
2006,LAA,162,89,73,4.039467620626423,542,162,97,5,3,50,50,13,1452.2,6149,1410,732,652,158,471,27,50,85,3,1164,2264,5609,6221,1539,1042,309,29,159,766,737,486,49,914,42,53,31,126,148,57,0.274380459,C,13143,0,1,-4,-6,-5,-12,-6,,-33,-2.467850138,-3.047273764,-29.4798338,-4.88887502,-39.88379098,-5.661287082,,,,-46.88379969,0.549382716,0.522685243
2006,LAD,162,88,74,4.227800889127731,616,162,81,1,0,40,56,21,1460.1,6289,1524,751,686,152,492,40,41,54,8,1068,2384,5628,6394,1552,1034,307,58,153,820,787,601,61,959,51,48,66,140,128,49,0.275764036,1B,12900,0,-1,5,3,2,-15,-16,,-13,-2.570669649,1.0568004855886102,-17.20816952,-8.163601262,-26.88566497,-4.015975554,,,,-12.88570429,0.543209877,0.543836506
2006,MIL,162,75,87,4.829322730880044,589,162,81,7,5,43,59,24,1425.2,6210,1454,833,765,177,514,34,74,57,2,1145,2206,5433,6130,1400,899,301,20,180,730,695,502,48,1233,82,53,58,134,71,37,0.25768452,1B,12831,0,3,-1,-6,-12,-2,21,,-3,-6.730907895,-2.846424147,22.770563966128975,-6.278147008,6.915109463,-0.602323519,,,,4.915129056797059,0.462962963,0.434386027
2006,MIN,162,96,66,3.9518320155118585,583,162,73,1,0,40,68,10,1439.1,6066,1490,683,632,182,356,25,36,40,3,1164,2226,5602,6228,1608,1156,275,34,143,801,754,490,46,872,50,55,31,163,101,42,0.287040342,2B,12954,0,-2,-1,-5,1,8,3,,15,1.9174773171544075,-6.26149895,32.62574504618533,2.4937253908719867,30.775440147146583,4.0342272451463055,,,,34.775449281301455,0.592592593,0.579015242
2006,NYM,162,97,65,4.157159905577529,636,162,82,5,3,43,73,15,1461.1,6240,1402,731,675,180,527,39,62,37,5,1161,2279,5558,6291,1469,905,323,41,200,834,800,547,63,1071,62,47,77,114,146,35,0.264303706,1B,13152,0,-5,1,-3,3,4,35,,32,-1.123989929,-1.918816753,19.77702392552601,7.497266834338461,24.23145545873558,2.776198018664366,,,,22.231459632457568,0.598765432,0.565530845
2006,NYY,162,97,65,4.426233847984319,651,162,79,5,1,43,83,17,1443.2,6215,1463,767,710,170,496,41,59,46,7,1019,2430,5651,6455,1608,1050,327,21,210,930,902,649,43,1053,72,49,34,139,139,35,0.284551406,P,12993,0,-4,3,1,-8,3,-34,,-39,-6.499485072,-1.513872579,-62.60788323,-9.436452856,-80.057796,-11.80679125,,,,-75.05782611,0.598765432,0.595173787
2006,OAK,162,93,69,4.2158438767913315,606,162,76,5,2,54,83,20,1451.2,6279,1525,727,680,162,529,47,55,43,4,1003,2197,5500,6281,1429,966,266,22,175,771,735,650,28,976,50,56,25,170,61,20,0.259818181,2B,13065,0,4,6,6,3,1,-21,,4,-4.680781705,-2.220149692,-2.232350134,12.77124672543141,3.6379745043814182,-0.415911509,,,,11.637976743611844,0.574074074,0.529347178
2006,PHI,162,85,77,4.609909163285955,662,162,74,4,2,42,85,22,1460.1,6366,1561,812,748,211,512,63,62,58,4,1138,2410,5687,6509,1518,967,294,41,216,865,823,626,67,1203,95,44,57,115,92,25,0.266924564,C,13143,0,0,-2,6,5,2,-8,,-4,1.4654058814048767,2.4645218923687935,-13.43882819,2.903439907269785,-6.605574646,-0.330426609,,,,-11.60558605,0.524691358,0.53157252
2006,PIT,162,67,95,4.547040834930057,667,162,73,2,1,39,72,21,1435,6354,1545,797,725,156,620,62,70,61,6,1060,2325,5558,6218,1462,1018,286,17,141,691,656,459,49,1200,89,49,62,153,68,23,0.26304426,P,12915,0,7,0,1,-7,-1,-50,,-36,-0.590266943,3.9566414915025234,-65.49425053,8.386788916308433,-53.74117744,-6.780448208,,,,-49.74116998,0.413580247,0.429123116
2006,SDP,162,88,74,3.8799850077776976,637,162,90,4,2,50,81,21,1463.2,6175,1385,679,631,176,468,63,50,34,4,1097,2396,5576,6287,1465,968,298,38,161,731,698,564,37,1104,40,47,59,127,123,31,0.262733142,P,13173,0,1,-6,-3,-9,-2,61,,27,-9.164648168,-1.408006854,33.067823963831415,8.434216727,30.929371092672227,1.8262362666932601,,,,10.929361588921221,0.543209877,0.536829341
2006,SEA,162,78,84,4.5974657815255835,591,162,74,6,2,47,72,20,1446.2,6294,1500,792,739,183,560,50,53,47,6,1067,2259,5670,6213,1540,1060,266,42,172,756,703,404,49,974,63,38,38,117,106,37,0.271604938,P,13020,0,-9,1,4,7,-1,50,,54,12.587404929101467,5.480921670794487,23.851352215075167,0.060937911,41.98054868192412,8.274031302806293,,,,45.98055264465287,0.481481481,0.476756757
2006,SFG,161,76,85,4.639542429513455,599,161,77,7,3,37,68,22,1429.2,6225,1422,790,737,153,584,37,70,50,7,992,2313,5472,6136,1418,906,297,52,163,746,711,494,76,891,53,37,80,136,58,25,0.259137426,LF,12867,0,0,-3,-3,-14,15,30,,32,-7.066608744,-3.95248821,36.282531788425786,5.805125676573425,31.06862231946434,2.2190104227843497,,,,31.06859723763243,0.472049689,0.471377654
2006,STL,161,83,78,4.538821098937131,630,161,74,6,3,38,73,19,1429.2,6196,1475,762,721,193,504,35,80,35,3,970,2359,5522,6225,1484,981,292,27,184,781,745,531,70,922,61,40,71,129,59,32,0.268743208,SS,12867,0,2,3,3,-13,12,46,,55,-6.461095369,5.427911527454853,0.089548088,-0.062035593,-1.005700556,-0.934252195,,,,5.994302734117314,0.51552795,0.512311808
2006,TBD,162,61,101,4.9678456,606,162,65,3,2,33,47,21,1420.1,6374,1600,856,784,180,606,39,63,70,8,979,2247,5474,6041,1395,905,267,33,190,689,650,441,23,1106,47,43,35,101,134,52,0.254841066,SS,12783,0,-1,-6,4,2,-9,-28,,-35,-0.167379111,-3.549228776,17.39906426751986,-12.46089527,1.2215118519961834,-0.279269511,,,,-1.778477638,0.37654321,0.393157686
2006,TEX,162,80,82,4.608989808150445,651,162,74,3,1,42,79,23,1431.1,6237,1558,784,733,162,496,18,66,34,4,972,2227,5659,6273,1571,1008,357,23,183,835,799,505,35,1061,40,50,18,148,53,24,0.277610885,1B,12882,0,-1,5,5,11,9,-22,,12,5.149525277,-3.098283652,-21.91251217,7.983162655233173,-11.87804224,-0.965011981,,,,-3.878055025,0.49382716,0.531469699
2006,TOR,162,87,75,4.372927143598488,644,162,65,6,1,42,87,20,1428.1,6151,1447,754,694,185,504,56,59,53,13,1076,2329,5596,6241,1591,1017,348,27,199,809,778,514,31,906,63,52,16,166,65,33,0.284310221,P,12855,0,-2,-6,3,19,-1,32,,39,15.279750843066722,0.45335444062948227,16.009062867664397,-6.222944493,25.519294464873383,6.703966104745745,,,,10.519290181405722,0.537037037,0.535145221
2006,WSN,162,71,91,5.031559828075052,679,162,68,1,1,32,62,23,1436.1,6424,1535,872,803,193,584,93,92,47,10,960,2430,5495,6283,1437,929,322,22,164,746,695,594,66,1156,69,49,76,119,123,62,0.261510464,3B,12927,0,-7,-5,-13,8,-2,-29,,-50,6.085080537945032,-6.782385532,1.1646269811044476,-15.57451527,-15.1071717,-2.038743255,,,,-24.10717269,0.438271605,0.422595489
2007,ARI,162,90,72,4.134630062,631,162,84,7,4,51,85,15,1441,6216,1446,732,662,169,546,38,61,48,9,1088,2305,5398,6101,1350,853,286,40,171,712,687,532,38,1111,57,58,55,121,109,24,0.250092626,P,12969,0,0,-1,4,-3,5,20,,36,-3.030317114,1.6585720051079988,-3.132172772,1.2560775464689868,-3.247860331,-0.859032346,,,,0.752108165,0.555555556,0.486152241
2007,ATL,162,84,78,4.109636953913495,690,162,81,1,1,36,64,15,1456.1,6263,1442,733,665,172,537,89,42,48,5,1106,2398,5689,6374,1562,1031,328,27,176,810,781,534,43,1149,49,47,55,137,64,30,0.274564949,1B,13107,0,1,-2,2,16,4,44,,59,21.928066562861204,-1.379368592,27.223837203113362,-2.275276059,45.49720359937055,10.172861585430589,,,,40.49717119267776,0.518518519,0.549778823
2007,BAL,162,69,93,5.1860531071376865,652,162,72,4,1,30,78,25,1438.2,6418,1491,868,829,161,696,37,72,55,8,1087,2348,5631,6264,1529,1051,306,30,142,756,718,500,31,939,47,47,38,139,144,42,0.271532587,1B,12948,0,0,-3,-3,3,3,-13,,-12,-1.154040199,-6.267277405,0.08365363,9.066735689928464,1.7290440710639814,-0.47378745,,,,-3.270964449,0.425925926,0.431360947
2007,BOS,162,96,66,3.866077116094536,613,162,84,5,3,45,78,11,1438.2,6071,1350,657,618,151,482,20,62,33,0,1149,2278,5589,6426,1561,1008,352,35,166,867,829,689,54,1042,64,54,30,146,96,24,0.279298622,3B,12948,0,-2,-2,2,-8,13,6,,2,-6.442240717,-0.100859001,32.81813366431743,2.864118448,29.13908431492746,2.426403500475748,,,,22.139048519793835,0.592592593,0.635227636
2007,CHC,162,85,77,4.043780134745253,640,162,81,2,1,39,67,14,1446.2,6186,1340,690,650,165,573,46,59,42,3,1211,2379,5643,6268,1530,1011,340,28,151,752,711,500,48,1054,40,37,48,127,86,33,0.271132376,P,13020,0,-5,-10,2,12,8,18,,16,14.552999902516603,5.283284978941083,44.393830904504284,2.881490145002317,67.11151678,13.630515395386393,,,,49.11153014934331,0.524691358,0.542916502
2007,CHW,162,72,90,4.772790685767203,625,162,88,9,4,42,73,23,1440.2,6293,1556,839,764,174,499,50,59,45,0,1015,2257,5441,6103,1341,882,249,20,190,693,667,532,33,1149,52,35,41,138,78,45,0.246462047,CF,12966,0,4,-1,1,-6,-8,-56,,-63,-11.04069847,-3.500218082,-19.386767,-4.852962003,-38.78067464,-7.000724178,,,,-39.78072078,0.444444444,0.405557479
2007,CIN,162,72,90,4.954237847656959,684,162,74,6,2,34,59,28,1449.2,6354,1605,853,798,198,482,47,73,54,5,1068,2383,5607,6332,1496,976,293,23,204,783,747,536,51,1113,66,46,73,140,97,31,0.266809345,2B,13047,0,3,1,3,-1,-15,-44,,-59,-7.770179221,1.501602778211236,-26.92498938,2.2625521714890056,-30.93105859,-5.159151025,,,,-28.93107773,0.444444444,0.457290904
2007,CLE,162,96,66,4.054923284763125,557,162,94,9,4,49,71,14,1462.2,6206,1519,704,659,146,410,42,56,42,2,1047,2225,5604,6367,1504,994,305,27,178,811,784,590,56,1202,80,59,32,114,72,41,0.268379728,P,13164,0,0,4,-1,-6,-5,10,,6,-2.64212109,-3.900133817,-14.0662176,2.329929872,-18.27851083,-3.158953814,,,,-9.278450063,0.592592593,0.570276511
2007,COL,163,90,73,4.316577577986351,692,163,79,4,1,39,80,29,1472,6293,1497,758,706,164,504,61,59,35,8,967,2407,5691,6498,1591,1071,313,36,171,860,823,622,51,1152,58,44,83,140,100,31,0.279564224,CF,13248,0,4,0,8,-3,1,28,,34,0.8914845734834671,5.460167646408081,-22.22186131,18.806770443479763,2.9363913615234196,1.0205138752211107,,,,-1.063644712,0.552147239,0.56279125
2007,DET,162,88,74,4.582909807158455,605,162,71,1,1,44,73,21,1447.1,6345,1498,797,737,174,566,41,68,75,8,1047,2269,5757,6364,1652,1073,352,50,177,887,857,474,45,1054,56,45,31,128,103,30,0.286955011,P,13026,0,4,1,4,1,-3,33,,42,4.994444017764181,-2.105496358,28.17190741188824,1.4957803557626903,32.55659536970779,4.830353525114123,,,,38.556629763650584,0.543209877,0.553291964
2007,FLA,162,71,91,4.956129454718262,722,162,49,0,0,40,106,24,1443.2,6544,1617,891,795,176,661,60,76,67,9,1142,2423,5627,6344,1504,925,340,38,201,790,749,521,46,1332,82,42,72,107,105,34,0.267282743,P,13182,0,2,-6,-9,-5,-2,-25,,-40,-1.734199293,-5.248200051,-11.93604562,-5.18591966,-24.10430206,-3.866507829,,,,-27.10426032,0.438271605,0.440132837
2007,HOU,162,73,89,4.700725657526006,638,162,82,2,1,38,65,25,1464.2,6417,1566,813,765,206,510,62,63,40,3,1109,2409,5605,6324,1457,967,293,30,167,723,700,547,40,1043,55,40,77,142,65,33,0.259946476,1B,12936,0,-4,-1,7,-2,0,38,,43,9.309504519682378,3.1148899495601654,63.21781356947031,-3.320606776,72.32149670753279,11.378711210666342,,,,75.32148348821723,0.450617284,0.441606727
2007,KCR,162,69,93,4.50208958,610,162,64,2,0,36,74,18,1437.1,6253,1547,778,719,168,520,54,41,56,4,993,2294,5534,6140,1447,999,300,46,102,706,660,428,34,1069,89,47,41,151,78,44,0.261474521,LF,12915,0,-1,-1,5,-2,-1,-12,,-13,2.2945494865998626,1.9471903517842293,17.057565383615383,-2.499549105,18.799747590906918,3.2109272650937744,,,,16.79977245062566,0.425925926,0.451596419
2007,LAA,162,94,68,4.2271781744184835,558,162,90,5,3,43,74,14,1435,6161,1480,731,674,151,477,22,51,69,5,1156,2230,5554,6198,1578,1108,324,23,123,822,776,507,55,883,40,65,32,146,139,55,0.284119553,C,13050,0,3,7,-1,-22,17,-17,,-4,-17.87208182,-0.886607823,-17.62990397,-3.129139237,-39.51771787,-9.006346485,,,,-27.51772488,0.580246914,0.558395762
2007,LAD,162,82,80,4.202069045,645,162,78,4,0,43,73,17,1450,6196,1443,727,677,146,518,34,38,44,5,1184,2417,5614,6282,1544,1104,276,35,129,735,706,511,41,864,41,55,58,116,137,50,0.275026718,1B,12993,0,-3,3,2,10,-10,-74,,-71,6.926705151796341,4.982495725154877,-42.18430571,-13.7634129,-44.03861202,-4.38329405,,,,-38.03856549,0.50617284,0.505471792
2007,MIL,162,83,79,4.442880635434141,654,162,76,3,0,49,95,20,1444.1,6285,1513,776,713,161,507,37,52,57,2,1174,2330,5554,6238,1455,877,310,37,231,801,774,501,60,1137,76,47,60,112,96,32,0.261973352,1B,12999,0,0,-7,4,-3,13,-15,,-8,0.969120123,-0.419506911,21.0324623,-7.208821165,14.373174807988107,2.0585973795933095,,,,7.373177010862703,0.512345679,0.515848902
2007,MIN,162,79,83,4.178421293748433,600,162,80,5,3,38,65,14,1436.2,6133,1505,725,667,185,420,33,51,46,5,1094,2259,5522,6161,1460,1033,273,36,118,718,671,512,41,839,48,45,34,149,112,30,0.264396957,2B,12930,0,3,-2,0,2,9,10,,27,-4.19220737,-3.878683388,26.086604772717692,-0.739694166,17.27607831795467,1.154178666168453,,,,21.276136337527973,0.487654321,0.495149109
2007,NYM,162,88,74,4.269682489648697,661,162,86,2,2,39,78,17,1452.1,6293,1415,750,689,165,570,40,61,36,3,1134,2335,5605,6344,1543,1045,294,27,177,804,761,549,64,981,54,58,77,114,200,46,0.275289919,2B,13071,0,1,-1,-4,-11,-1,44,,18,-5.309967518,0.8148720934987068,23.611324422061443,1.5985787709942088,20.71476606745273,1.8426071926831236,,,,16.714768009893135,0.543209877,0.534707126
2007,NYY,162,94,68,4.497935204439386,684,162,77,1,0,34,71,21,1450.2,6308,1498,777,725,150,578,33,60,59,6,1009,2366,5717,6528,1656,1097,326,32,201,968,929,637,32,991,78,54,41,138,123,40,0.28966241,3B,13056,0,0,-6,12,11,-8,-16,,-16,9.095452692359686,5.627533769235015,-39.62824529,-0.542802545,-25.44800142,-1.132992618,,,,-39.44804017,0.580246914,0.608159776
2007,OAK,162,76,86,4.301105603375667,608,162,85,4,1,36,66,25,1448,6247,1468,758,692,138,530,60,43,52,4,1036,2220,5577,6365,1430,948,295,16,171,741,711,664,29,1119,49,56,18,142,52,20,0.256410256,P,13032,0,11,-1,5,-8,-13,14,,7,-16.91136497,-1.471281954,-1.543756453,4.133707401881111,-15.79273554,-5.346044853,,,,-18.7927425,0.469135802,0.488660565
2007,PHI,162,89,73,4.764344929494048,660,162,74,5,2,42,90,21,1458.1,6385,1555,821,772,198,558,62,72,46,3,1050,2446,5688,6537,1558,978,326,41,213,892,850,641,74,1205,90,52,65,125,138,19,0.273909985,P,13125,0,3,4,0,26,-3,16,,47,11.489749327301979,-0.626936145,20.490566679240146,1.1970058208507908,32.550407190552505,6.140294842532228,,,,38.55040918912358,0.549382716,0.541376671
2007,PIT,162,68,94,4.942435202730888,657,162,74,4,2,32,68,19,1447.2,6374,1627,846,795,174,518,55,76,45,3,997,2304,5569,6214,1463,962,322,31,148,724,694,463,31,1135,71,51,60,130,68,30,0.262704255,P,13029,0,2,-2,8,1,4,-38,,-24,1.1944330781698227,3.4024579050019383,-33.59052086,10.97345897438936,-18.02018474,-1.921547711,,,,-21.0201419,0.419753086,0.422759402
2007,SDP,163,89,74,3.7220484557825566,648,163,90,1,0,45,76,22,1484.2,6254,1406,666,614,119,474,48,48,42,6,1136,2334,5612,6326,1408,884,322,31,171,741,704,557,45,1229,49,44,64,113,55,24,0.250890947,P,13362,0,-1,-12,1,-5,0,33,,-3,-8.42983938,3.2662910046055913,-44.14102638,7.970513650448993,-41.3340108,-6.659952497,,,,-72.33407156,0.54601227,0.553153872
2007,SEA,162,88,74,4.768765094447896,618,162,70,6,4,43,74,15,1434.1,6313,1578,813,760,147,546,39,62,59,10,1020,2338,5684,6209,1629,1170,284,22,153,794,754,389,32,861,62,40,33,154,81,30,0.286593947,P,12909,0,-8,0,2,2,-11,-36,,-46,5.110306252,1.491153284907341,-62.07796792,2.3609671902959235,-53.1155341,-6.124006963,,,,-41.11554153,0.543209877,0.488178379
2007,SFG,162,71,91,4.197660115,658,162,86,5,0,37,86,23,1453.2,6299,1442,720,678,133,593,41,47,49,4,1057,2371,5538,6213,1407,972,267,37,131,683,641,532,74,907,39,36,67,142,119,33,0.254062838,LF,13083,0,3,2,-1,-5,-7,10,,2,-5.565638816,-0.80774647,20.81965209916234,12.715477800113149,27.16165807424113,2.5325960908725844,,,,30.16163291914705,0.438271605,0.473646269
2007,STL,162,78,84,4.670304174,678,162,70,2,0,34,63,11,1435.2,6283,1514,829,745,168,509,25,73,39,6,945,2440,5529,6211,1513,1080,279,13,141,725,690,506,47,909,54,54,68,154,56,33,0.273648037,SS,12921,0,3,4,-3,-1,8,29,,48,-0.56303772,-3.094360428,23.101604905474233,-17.67633935,1.767843731562607,0.007933775,,,,11.767814068415547,0.481481481,0.433374338
2007,TBD,162,66,96,5.533454126867021,645,162,73,2,1,28,58,21,1429.2,6403,1649,944,879,199,568,31,63,55,2,1194,2229,5593,6280,1500,986,291,36,187,782,750,545,31,1324,53,52,34,119,131,48,0.268192383,P,12867,0,0,-3,1,12,-6,-89,,-82,8.704117202782072,-2.311135298,-49.36215375,-5.253672816,-48.22286847,-5.457869432,,,,-50.22285321,0.407407407,0.406960989
2007,TEX,162,75,87,4.758041386872772,629,162,55,0,0,42,80,14,1430,6389,1525,844,756,155,668,38,70,66,4,976,2313,5555,6214,1460,947,298,36,179,816,768,503,27,1224,56,42,57,129,88,25,0.262826282,P,12870,0,-1,3,1,1,-14,1,,-4,-0.021738669,-3.354050788,-3.160659563,-7.731474361,-14.2679647,-2.105428352,,,,-9.267974774,0.462962963,0.483137328
2007,TOR,162,83,79,4.000918785619361,582,162,91,11,2,44,64,25,1448.2,6108,1383,699,644,157,479,34,55,42,3,1067,2308,5536,6197,1434,901,344,24,165,753,719,533,32,1044,47,48,33,127,57,22,0.259031791,P,13038,0,6,-7,3,7,10,69,,81,3.540474832057953,-3.105318201,21.79011011356488,2.689628577325493,24.914968443103135,3.928083609720891,,,,7.914961026205737,0.512345679,0.537138716
2007,WSN,162,73,89,4.578802783878625,750,162,60,0,0,46,95,27,1446.2,6333,1502,783,736,187,580,44,42,52,4,931,2528,5520,6201,1415,952,309,31,123,673,646,524,38,1128,53,41,63,143,69,23,0.256340579,2B,13020,0,-4,1,3,-9,-3,-7,,-14,-8.321702217,4.000085778534412,21.087776105385274,-10.42295037,6.343177993199788,-0.028623774,,,,11.343177559661735,0.450617284,0.424879317
2008,ARI,162,82,80,3.989775644606531,606,162,95,6,2,39,68,23,1434.2,6119,1403,706,636,147,451,41,68,59,3,1229,2280,5409,6156,1355,831,318,47,159,720,683,587,49,1287,49,43,68,105,58,23,0.250508411,2B,12912,0,0,-3,0,-11,-13,4,,-32,-7.999963858,-1.794834167,-36.19103394,-10.51797566,-56.50379728,-9.344876432,6.320000036619604,,,-66.02927848,0.50617284,0.509816726
2008,ATL,162,72,90,4.466684306759677,707,162,75,2,1,26,76,18,1440.2,6244,1439,778,715,156,586,80,42,42,5,1076,2407,5604,6368,1514,1035,316,33,130,753,721,618,56,1023,42,34,69,143,58,27,0.270164168,1B,12966,0,6,1,-7,2,-5,26,,22,0.078947732,-6.651603971,-13.96821027,1.1134288711473346,-19.42745229,-3.084407076,35.94499943498522,,,-18.66963446,0.444444444,0.483675156
2008,BAL,161,68,93,5.151895409886262,653,161,60,4,1,35,56,24,1422,6414,1538,869,814,184,687,44,80,72,7,922,2340,5559,6211,1486,962,322,30,172,782,750,533,37,990,42,48,27,111,81,37,0.267314265,1B,12798,0,2,-2,-3,16,2,-32,,-22,12.155409233178943,-5.134774918,0.38852333556860685,3.521348428912461,10.930498698260635,2.796936848481497,3.2750000758096576,,,-2.579518003,0.422360248,0.447450583
2008,BOS,162,95,67,4.013598884573306,628,162,82,5,2,47,66,22,1446.1,6180,1369,694,645,147,548,17,68,43,2,1185,2293,5596,6402,1565,1006,353,33,173,845,807,646,49,1068,70,62,28,148,120,35,0.279664045,3B,13017,0,2,0,0,-7,8,12,,17,-4.342523718,0.45611730590462685,56.27937561273575,4.72784823,57.12084791529924,7.191331623633344,-7.949999882,,,58.14509958309646,0.586419753,0.597180137
2008,CHC,161,97,64,3.871319915507238,639,161,84,2,1,44,74,24,1450.2,6194,1329,671,624,160,548,45,65,48,7,1264,2345,5588,6384,1552,1018,329,21,184,855,811,636,48,1186,50,45,65,134,87,34,0.27773801,P,13056,0,3,-3,-3,0,-10,-4,,-19,2.223825987894088,2.051495548337698,29.75807568896562,-3.739995655,30.29336977249477,5.103444367834853,-6.820000032,,,33.01045934268462,0.602484472,0.618848761
2008,CHW,163,89,74,4.105878037879673,626,163,93,4,0,34,74,18,1457.2,6218,1471,729,665,156,460,42,48,54,3,1147,2298,5553,6231,1458,914,296,13,235,811,785,540,33,1016,63,47,28,158,67,34,0.262560777,CF,13119,0,-4,-5,4,-6,3,-20,,-34,-1.598027376,2.291700850939378,-10.89747878,-6.277113943,-16.48093629,-2.381186447,-4.154999973,,,-31.27658608,0.54601227,0.553096214
2008,CIN,162,74,88,4.548881956676412,669,162,78,2,1,34,58,21,1442.1,6352,1542,800,729,201,557,40,67,52,7,1227,2392,5465,6188,1351,871,269,24,187,704,677,560,50,1125,50,41,72,101,85,47,0.247209515,2B,12981,0,0,-2,-3,4,-1,-21,,-29,1.045586378313601,0.5873091127723455,-26.60209071,-7.340992643,-32.31021414,-4.118773101,38.76499968022108,,,-32.20953623,0.456790123,0.436429216
2008,CLE,162,81,81,4.459291366117483,561,162,84,10,5,31,51,20,1437,6164,1530,761,712,170,444,28,51,44,5,986,2199,5543,6299,1455,923,339,22,171,805,772,560,44,1213,103,49,43,123,77,29,0.262493234,P,12933,0,-2,-1,12,9,3,2,,24,5.174261001171544,4.715714152902365,5.316714507527649,4.775425932486542,19.98214464006014,3.851179231773906,-2.354999936,,,18.69148065946329,0.5,0.528074899
2008,COL,162,74,88,4.767634101300271,647,162,68,3,1,36,59,23,1446,6338,1547,822,766,148,562,49,53,61,7,1041,2310,5557,6312,1462,964,310,28,160,747,714,570,36,1209,57,38,90,119,141,37,0.263091596,P,13014,0,0,1,3,-12,-3,-17,,-21,-8.793786334,2.274411913007498,-56.33945795,3.436395171767799,-59.42243843,-8.688071799,-17.69999997,,,-54.98485736,0.456790123,0.452307827
2008,DET,162,74,88,4.907956495,602,162,67,1,0,34,60,28,1445,6411,1541,857,788,172,644,63,68,65,7,991,2267,5641,6331,1529,995,293,41,200,821,780,572,23,1076,44,44,30,144,63,31,0.271051232,P,13005,0,6,2,2,-8,-11,-31,,-32,-8.049307652,-3.618088823,-42.36127658,-6.298727363,-60.32743491,-9.305444898,-15.10000004,,,-57.93269102,0.456790123,0.478555758
2008,FLA,161,84,77,4.439383655419456,672,161,74,2,1,36,87,24,1435.1,6271,1421,767,708,161,586,66,58,59,4,1127,2361,5499,6206,1397,859,302,28,208,770,741,543,50,1371,69,46,49,98,76,28,0.25404619,1B,12828,0,2,-2,4,2,4,4,,17,4.329709037672728,2.187722915667109,29.205698654055595,16.25802453921642,51.981149212806486,7.947773769426866,-1.154999955,,,59.79732541989089,0.52173913,0.501951847
2008,HOU,161,86,75,4.388447324112352,649,161,71,4,3,48,80,17,1425.1,6125,1453,743,695,197,492,53,50,22,9,1095,2312,5451,6051,1432,959,284,22,167,712,684,449,42,1051,52,41,57,116,114,52,0.26270409,1B,13011,0,-1,-4,8,-13,-3,-47,,-63,-10.42478421,-0.119150968,1.0645669316872954,-0.883369293,-10.36276276,-3.175287411,0.074999956,,,-14.94128801,0.534161491,0.478703825
