Season,Team,TG,G,PA,HR,R,RBI,SB,BB%,K%,ISO,BABIP,AVG,OBP,SLG,wOBA,xwOBA,wRC+,BsR,Off,Def,WARB,TG,W,L,SV,G,GS,IP,K/9,BB/9,HR/9,BABIP,LOB%,GB%,HR/FB,vFA (pi),ERA,xERA,FIP,xFIP,WARP,Pos,G,GS,Inn,PO,A,E,FE,TE,DP,DPS,DPT,DPF,Scp,SB,CS,PB,WP,FP,WinP
2011,CIN,162,2358,6329,183,735,697,97,0.084531521,0.197503555,0.151639345,0.297463853,0.256236635,0.32576,0.40787598,0.32172041920817024,,99.34297439788944,8.687387923710048,3.625290101,81.85632578,29.390684405232328,162,79,83,39,663,162,1467.2,6.8189840388202985,3.3052449612627166,1.134453279839708,0.28162236480293307,0.737,0.448306997,0.115193026,92.61537385668728,4.157617966115255,,4.371062671,4.107072127765295,6.233685631304979,1B,2172,1458,13209,4403,1758,91,54,37,340,147,101,147,30,81,44,5,51,0.98544466,0.487654321
2011,CLE,162,2287,6142,154,704,671,89,0.080429827,0.206610224,0.145943002,0.296924194,0.250499183,0.317296678,0.396442185,0.3142374618981469,,98.78250453,0.4246350764296949,-8.521159013,-107.2491745,9.279462071,162,80,82,38,645,162,1453.1,6.341282994431417,2.867201197677486,0.9474768536601628,0.2930540242557883,0.6952,0.454486204,0.095090118,92.71902760757172,4.241971534,,4.064380456851285,4.086617938245264,17.68655412667431,CF,2088,1458,13080,4360,1689,110,65,45,304,131,107,131,41,104,48,9,42,0.98213996,0.49382716
2011,COL,162,2348,6275,163,735,697,118,0.088446215,0.191394422,0.152056277,0.299715909,0.257756132,0.329193548,0.409812409,0.32365253492050283,,87.53800944793086,-1.833912001,-92.53471585,12.68574133515358,11.728429897370104,162,73,89,41,679,162,1447.2,6.9504956661104575,3.2452224845345787,1.0941746308009308,0.2976327281084808,0.706,0.461225412,0.116094986,93.00333081581569,4.438867536317412,,4.2425209854641075,3.9776026036205634,13.57680605398491,2B,2160,1458,13029,4343,1758,98,54,44,361,156,111,157,29,99,49,17,65,0.984191,0.450617284
2011,DET,162,2309,6231,169,787,750,49,0.083614187,0.18343765,0.156749955,0.318171269,0.276829049,0.339750849,0.433579004,0.33709678891469264,,108.8372185870898,-15.22918451,48.53486707507472,-36.53135406,23.10727001962851,162,95,67,52,583,162,1440,6.968748453468712,3.074999318,0.9312497933334871,0.2923255813953488,0.7115,0.444851258,0.093299937,94.01247386988747,4.043749102595746,,3.9552507668133727,4.003336443,16.685844622086734,P,2164,1458,12960,4320,1639,103,55,42,342,150,116,150,26,119,49,8,69,0.98300891,0.586419753
2011,FLA,162,2348,6232,149,625,596,95,0.086970474,0.19961489,0.141793754,0.290834736,0.246550472,0.317597265,0.388344226,0.31117761535394595,,91.94370075,2.141859555616975,-56.0591503,-3.693473582,13.715968145570674,162,72,90,40,670,162,1459.2,7.509932560037078,3.0828951395882918,0.9187027515973109,0.2918994413407821,0.715,0.445649665,0.095696852,92.28420139092044,3.952271569,,3.7872075054432535,3.8002194363495443,15.327544460305944,2B,2142,1458,12915,4305,1632,116,60,54,324,143,111,143,45,131,31,8,39,0.98083595,0.444444444
2011,HOU,162,2377,6150,95,615,579,118,0.065203252,0.189268292,0.116112897,0.307815356,0.257591997,0.310588622,0.373704894,0.3014291542035247,,87.5987125,-0.573836467,-89.14740534,28.284427723265253,13.33487581,162,56,106,25,665,162,1435,7.469688349055638,3.512196033,1.1790943825545424,0.30144995322731527,0.7083,0.43206459,0.120127795,92.10879640855143,4.509408835408064,,4.350128881703682,4.017057816682503,5.635299883782864,P,1949,1458,13062,4354,1700,95,34,60,331,149,105,149,46,115,49,8,69,0.98455033,0.345679012
2011,KCR,162,2134,6267,129,730,705,153,0.070528163,0.160523376,0.139985896,0.311493252,0.27503526,0.328663446,0.415021156,0.3248809000747856,,100.58394166167503,0.6705933664925396,4.5139701195785715,-25.31709642,19.763157746699086,162,71,91,37,582,162,1451.1,6.6972937005877675,3.454067214099432,1.0107952529590798,0.29941203075531436,0.7151,0.439149888,0.098787878,93.06473091,4.4462588734457675,,4.268385524186096,4.236569962789735,10.654267787700519,P,1999,1458,13185,4395,1723,93,53,40,390,159,122,159,26,126,40,7,55,0.98502657,0.438271605
2011,LAA,162,2187,6088,155,667,629,135,0.072601839,0.178383705,0.149102122,0.287871747,0.252856883,0.312520702,0.401959005,0.3133335155511677,,98.49451459735619,-3.78290996,-14.62048305,38.02087545208633,23.811663273299036,162,86,76,39,548,162,1465,6.499654379421977,2.9242301366775623,0.872354369,0.28241160471441523,0.7448,0.449327354,0.087980173,93.04503345004244,3.5692809021211422,,3.889553109734168,4.013511913382334,14.98882182687521,P,2147,1449,12888,4296,1511,85,40,45,267,121,87,122,35,116,40,8,50,0.98557366,0.530864198
2011,LAD,161,2304,6094,117,644,613,126,0.081719724,0.178372169,0.118469463,0.298947368,0.256622516,0.321819993,0.375091979,0.30667226739706477,,95.06999215451206,10.208102432545274,-24.6275033,24.315763385035098,19.559927823071728,161,82,79,40,622,161,1432,7.950417849419597,3.1864520550638225,0.8296088190698709,0.2851851851851852,0.7414,0.427903543,0.088235294,92.6716074,3.563546972822855,,3.609188660665271,3.723267814081736,19.95760091021657,2B,2167,1458,13137,4379,1553,93,50,43,287,126,88,126,36,103,24,10,43,0.98456432,0.50931677
2011,MIL,162,2292,6113,185,721,693,94,0.07868477,0.177163422,0.163943455,0.292919725,0.261061134,0.32498341,0.425004589,0.32671006805228386,,102.92429283506797,0.34632889088243246,20.613941446008713,81.96806327055674,30.50509569483668,162,96,66,47,596,162,1441.2,7.847165403350438,2.7468200298124046,0.9176876008691442,0.28794054183649004,0.7324,0.446763101,0.097222222,91.84079640102833,3.639536539501436,,3.591401262143103,3.583397675630249,16.75144419632852,CF,2113,1458,12975,4325,1587,111,64,45,321,131,108,131,30,102,37,4,70,0.98157065,0.592592593
2011,MIN,162,2269,6020,103,619,572,92,0.0730897,0.174086378,0.112629853,0.287548727,0.247311827,0.306228084,0.35994168,0.29560695027265843,,81.93809470923024,-6.536012618,-133.4110345,-25.82499705,4.254100202344673,162,63,99,32,619,162,1421.2,5.950763379299211,3.0386876830464056,1.0192264936884818,0.30666666666666664,0.691,0.439759036,0.09498525,92.13175960665315,4.596015120607689,,4.302060728896015,4.327633982467786,7.6533594210632145,2B,2037,1458,12795,4265,1621,119,56,62,372,153,122,153,37,96,44,12,47,0.98018318,0.388888889
2011,NYM,162,2383,6335,108,718,676,130,0.090134175,0.171270718,0.126964285,0.307295173,0.26375,0.33476874,0.390714285,0.3192908426247343,,101.93005071862001,11.141564089339226,25.04148537283772,-55.13485989,17.184474616843836,162,77,85,43,676,162,1448,6.9986208996668475,3.1947523467395733,0.9136743092815511,0.29939448306795247,0.7118,0.461383026,0.093809827,91.95220789416084,4.189227785413371,,3.9998376703721634,4.039586066981686,11.931436102138832,CF,2148,1458,13032,4344,1697,116,61,53,303,126,92,126,50,121,33,26,46,0.98115966,0.475308642
2011,NYY,162,2301,6306,222,867,836,147,0.099429115,0.180463051,0.181043856,0.292230933,0.263138818,0.34338118,0.444182674,0.34456480233771747,,113.00956629912017,6.574492510873824,101.56918363829121,39.71470319107175,37.04537288984719,162,97,65,47,627,162,1458.1,7.541484580858951,3.1289138154627563,0.9380570018744357,0.29717091419219077,0.7498,0.441865808,0.098893949,92.88282461467499,3.7337137245660106,,3.8667611641803803,3.8358134656522886,17.346866764011793,P,2134,1458,13125,4375,1569,102,54,48,318,145,98,143,43,128,49,7,67,0.98312934,0.598765432
2011,OAK,162,2229,6104,114,645,612,117,0.083387942,0.179226736,0.124724871,0.282724947,0.243947175,0.311305207,0.368672046,0.3014850720625233,,89.40645801,-6.494551347,-82.16609617,-49.48047366,7.466899710243991,162,74,88,39,622,162,1447.2,7.211601395151244,3.2265699345547376,0.845498095,0.2891006274692075,0.7207,0.440662373,0.084524549,92.24121141054673,3.7114879594011145,,3.8045743806171175,3.9795582795448716,17.97773749521002,P,2042,1458,13029,4343,1529,124,53,67,334,145,102,145,50,119,47,6,53,0.97931955,0.456790123
2011,PHI,162,2203,6279,153,713,693,96,0.085841694,0.163083293,0.142140168,0.282882882,0.252554221,0.322601416,0.394694389,0.31517052,,95.53122055,3.4781065895222127,-29.52529049,17.890950113534927,18.957021359472467,162,102,60,47,556,162,1477,7.915365699830368,2.461745760378344,0.7312116119935674,0.2857823291259824,0.7748,0.465216351,0.083160083,92.54634222260155,3.022341329573412,,3.2386599155586704,3.409803864949974,29.450330555671826,1B,1980,1458,13293,4431,1620,74,41,32,333,138,93,139,30,106,29,12,23,0.98791837,0.62962963
2011,PIT,162,2444,6064,107,610,580,108,0.080639841,0.215699208,0.123224498,0.30074074,0.244419848,0.308617234,0.367644346,0.29890971778522546,,87.50106845859828,-15.16302277,-103.1015859,-17.83234005,6.704082542124879,162,72,90,43,711,162,1449.1,6.402252408353059,3.322216332171568,0.9438820233459408,0.29997795900374696,0.7369,0.455982436,0.09831824,93.16825127660812,4.048757100141799,,4.201792530046533,4.178453702451962,8.549054972827435,P,2237,1458,13044,4348,1771,112,56,53,363,156,124,155,38,123,40,13,60,0.98202536,0.444444444
2011,SDP,162,2355,6074,91,593,563,170,0.082482713,0.217319723,0.111500831,0.294349864,0.237031567,0.304839514,0.348532398,0.2896497695415269,,86.40121986205209,18.239205631893128,-77.24060876,34.32121668942273,14.988596216347617,162,71,91,44,651,162,1449.1,7.072903843,3.2352791064810638,0.7762185956048617,0.28258307801084137,0.7446,0.440358321,0.082128777,92.40654751754631,3.4277813181910695,,3.729851360827271,3.9278899560498877,15.147347267717123,P,2161,1457,13044,4348,1694,94,52,41,339,141,110,140,28,141,60,10,45,0.98468057,0.438271605
2011,SEA,162,2090,5972,109,556,534,125,0.072839919,0.214333556,0.115107914,0.283329241,0.232982844,0.292382878,0.348090758,0.2834464351598781,,80.41494833744717,11.852649956010282,-124.3694257,-36.5901245,3.9035630159923436,162,67,95,39,513,162,1433,6.833215735706834,2.7383107176178125,0.9106767294829881,0.2850489054494644,0.7145,0.438204833,0.091424968,92.26063407323971,3.9127696721924243,,3.841858654010812,3.916823437690395,17.390037178993225,1B,1925,1458,12897,4299,1623,108,58,47,352,152,111,152,46,110,46,11,68,0.98208955,0.413580247
2011,SFG,162,2370,6091,121,570,534,85,0.073551141,0.184206205,0.126321546,0.281381241,0.241888443,0.303035329,0.368209989,0.2953158991267473,,88.44276334946687,-6.505459262,-87.88765994,74.18895924,18.13421231914956,162,86,76,52,642,162,1468,8.068118338902222,3.4271110573300474,0.5885557450870922,0.28328060355317597,0.7443,0.463629684,0.069464544,92.18373325711958,3.2064026529223875,,3.3271609211734887,3.659686745961102,17.325518189696595,2B,2241,1458,13212,4404,1657,104,63,40,282,127,86,128,41,124,59,14,42,0.98313058,0.530864198
2011,STL,162,2403,6242,162,762,726,57,0.086831143,0.156680551,0.151482285,0.304828519,0.273499638,0.340857421,0.424981923,0.3343086279354058,,112.33627148986066,-16.47299364,72.2599629,17.64515022933483,29.578886200006703,162,90,72,47,630,162,1462,6.759235294052906,2.757866495205557,0.8372094717588299,0.29556100825340176,0.7157,0.476888888,0.092959671,93.23784406753522,3.7859104789094142,,3.7463202405195397,3.7941347990220646,12.008533981163055,P,2304,1458,13158,4386,1815,116,67,48,411,170,135,169,38,64,25,10,48,0.98163685,0.555555556
2011,TBR,162,2284,6152,172,707,674,155,0.092815344,0.193920676,0.158756438,0.280565026,0.243561442,0.321831561,0.40231788,0.3192962352908966,,103.47998858111895,10.392450550105423,35.133753868189785,23.08359159,27.71889222021651,162,91,71,32,600,162,1449,7.099385087112229,3.130437518726652,1.0000008740376805,0.2651588065447546,0.7552,0.421226415,0.097753491,92.78074071897868,3.5838540640977743,,4.030911789923142,4.0143874614585915,16.79415929852985,P,2075,1458,13128,4376,1703,110,57,51,355,150,112,151,46,111,40,20,73,0.98222653,0.561728395
2011,TEX,162,2186,6261,210,855,807,143,0.075866475,0.148538572,0.177416505,0.304071803,0.282558755,0.339601414,0.45997526,0.3473695284988492,,111.94048088242309,20.626736125908792,107.39951556968022,5.301154684275389,33.864135953970866,162,96,66,38,579,162,1441.1,7.361935535044285,2.8785854806237623,1.0615174223558341,0.2777911164465786,0.7249,0.426352941,0.106583072,93.31788150838493,3.7902416198234783,,3.9779803332334622,3.834870352035005,19.202784961089492,2B,2114,1458,13041,4347,1519,73,34,37,319,140,106,140,48,104,33,5,45,0.98770837,0.592592593
2011,TOR,162,2265,6210,186,743,704,131,0.084541062,0.190660225,0.163878395,0.282813975,0.248965641,0.316717915,0.412844036,0.3190140572985596,,96.78673624,12.089637476485223,-11.64031848,-46.81483095,15.580568251647017,162,81,81,33,636,162,1458.2,7.212751812,3.3318100756580016,1.1044333398940411,0.2902105993982874,0.7163,0.443537414,0.112649465,92.65414775,4.325183079696776,,4.286815898935182,4.060028861390883,10.69491665973328,CF,2055,1458,12972,4324,1552,114,69,44,394,166,118,165,26,85,46,9,43,0.98096828,0.5
2011,WSN,161,2341,6090,154,624,594,106,0.077175697,0.217241379,0.140231575,0.291541541,0.242418673,0.308588548,0.382650248,0.30455097966595246,,89.14474922223597,3.7106268112547696,-73.38397024,45.60745372250676,16.64184852945869,161,80,81,49,664,161,1449.1,6.514030088,2.9620518131401505,0.8010580375158898,0.2873252142534957,0.736,0.445750452,0.081697276,93.18279730165489,3.5830270360206855,,3.8298977619257735,4.041464539,11.55797483958304,P,2156,1449,13044,4348,1691,104,61,43,327,146,106,146,43,76,40,8,49,0.98307016,0.49689441
2012,ARI,162,2213,6150,165,734,710,93,0.087642276,0.205853658,0.158916148,0.306918547,0.259245697,0.327911943,0.418161845,0.32323794981699117,,96.64260957996537,-5.590577312,-30.70696957,51.97591569344513,21.750639718700015,162,81,81,39,623,162,1433.2,7.533134597987484,2.6177642728006507,0.9730298855733833,0.30117924528301887,0.7201,0.460942997,0.11039886,91.89940380693744,3.94234044,,3.805215387,3.8375921256298247,15.276983303949237,1B,2014,1458,12903,4301,1676,90,50,37,362,146,123,146,46,48,37,9,52,0.98516565,0.5
2012,ATL,162,2264,6126,149,700,660,101,0.092556317,0.210414626,0.141935483,0.295561616,0.24718894,0.319828722,0.389124423,0.3098456976921379,,92.32628011008825,7.189416356384754,-48.88992159,123.76011847704649,27.29051570133314,162,94,68,47,622,162,1445.1,7.671587188315218,2.8892990709239132,0.9029059596637229,0.28352397176928695,0.7537,0.471934473,0.107886904,91.97388514412465,3.4185887714164407,,3.742051703579844,3.8031605667159356,11.415512790903449,P,2028,1458,13008,4336,1654,86,44,42,348,150,112,148,52,98,39,10,54,0.98584595,0.580246914
2012,BAL,162,2282,6160,214,712,677,58,0.077922077,0.213474025,0.169784172,0.285890174,0.247302158,0.311274509,0.41708633,0.31650951944702255,,96.33123789294328,-17.14787344,-44.0124526,-24.68632647,14.648430510820036,162,93,69,55,654,162,1483,7.142953077,2.9190827783145994,1.116655366,0.2849646360939995,0.7383,0.447368421,0.117122851,92.24967571511392,3.896156223862729,,4.200316613286233,4.142740434021583,16.00467925,CF,2102,1458,13347,4449,1680,106,59,44,371,151,116,152,69,63,36,10,34,0.9829992,0.574074074
2012,BOS,162,2317,6166,165,734,695,97,0.069412909,0.194129095,0.154532476,0.30114033,0.26034975,0.315068493,0.414882226,0.3161810718043528,,94.60638241572232,2.6378188729286194,-37.0727154,20.030877399258316,20.082054892486056,162,69,93,35,651,162,1443,7.3347247324075715,3.299378727418032,1.1850320571066655,0.2963747645951036,0.6963,0.464130185,0.132496513,93.33645157,4.721417195946031,,4.413231476966137,4.160608154945065,6.4254131726920605,P,2146,1458,12987,4329,1687,101,50,49,392,159,121,159,44,127,31,11,42,0.98348864,0.425925926
2012,CHC,162,2341,5967,137,613,570,94,0.074912016,0.206971677,0.138236925,0.285503322,0.239696913,0.301603375,0.377933838,0.29699918487219185,,81.35663628,-6.044761285,-138.8826235,65.71667036414146,11.275338172332523,162,61,101,28,655,162,1413.2,7.181324765436157,3.6479601866976226,1.1141239662689075,0.291497976,0.7132,0.432470588,0.118163403,92.52271874611468,4.507427246,,4.461816299935675,4.390705041099101,4.409795843763277,P,2167,1458,12723,4241,1583,105,59,45,337,150,108,149,33,125,36,9,44,0.98229044,0.37654321
2012,CHW,162,2277,6111,211,748,726,109,0.075437735,0.196858124,0.16654585,0.28937198,0.255346139,0.318256578,0.421891989,0.3215324048499135,,98.47864692681071,-7.000695065,-18.18421234,8.710751166,20.679973506366107,162,85,77,37,628,162,1445.2,7.7569768450747425,3.131428052225197,1.1579435739838702,0.2879120879120879,0.752,0.427350427,0.120622568,92.56580183405505,4.021674993513871,,4.228183471888341,4.121682674432641,16.17519154259935,3B,2084,1458,13011,4337,1578,70,35,33,375,154,121,154,37,104,41,9,66,0.98830409,0.524691358
2012,CIN,162,2211,6115,172,669,636,87,0.078659035,0.207031888,0.159211247,0.295632973,0.251415008,0.315292949,0.410626255,0.3138492259588254,,93.23300335967483,13.474197268486023,-35.96742701,78.86704566888511,23.90588713563897,162,97,65,56,587,162,1453,7.730215554946947,2.6448734310595725,0.9415006124614872,0.28817616084250836,0.7686,0.458549222,0.106966924,93.90099341439186,3.3448048074289676,,3.7234937255411458,3.7994590714389966,18.707676738500595,P,2039,1458,13077,4359,1602,89,46,43,288,114,92,115,39,78,43,7,34,0.98528926,0.598765432
2012,CLE,162,2339,6195,136,667,635,110,0.089588377,0.175464083,0.130678733,0.287721723,0.250678733,0.323567497,0.381357466,0.3099764316547208,,96.68061738247906,-13.55685917,-37.73484536,-93.23182661,8.248451586669647,162,68,94,43,656,162,1442,6.778088064938233,3.3890440324691165,1.0859920104044682,0.30033898305084744,0.6762,0.458654906,0.114023591,93.03161354300467,4.787102712530041,,4.400969311311471,4.386089590972307,12.627247847849503,P,2151,1458,12978,4326,1665,96,41,54,390,158,129,158,44,140,37,13,67,0.98422868,0.419753086
2012,COL,162,2429,6183,166,758,716,100,0.072780203,0.196183082,0.162811547,0.320981826,0.273623812,0.329727958,0.436435359,0.3308741169378171,,89.68772962243568,2.844435542821884,-73.80602916,-14.74365582,10.349168209974115,162,64,98,36,737,162,1422,7.240506001,3.5822783188452454,1.2531645002320824,0.3249040415443667,0.6894,0.451706446,0.136551724,92.89628091114315,5.215189637329474,,4.588824240990162,4.275854319259987,9.19192262,P,2220,1458,12798,4266,1718,122,55,66,338,139,106,140,54,121,43,22,94,0.98001965,0.395061728
2012,DET,162,2248,6119,163,726,698,59,0.083510377,0.180258212,0.15449233,0.30689574,0.267896274,0.334538878,0.422388604,0.32827053737300743,,104.71825229193385,-17.82907196,15.446009940985796,-27.15458941,20.47416130055427,162,88,74,40,582,162,1430.2,8.291240138074151,2.7553590140185724,0.9499068746959005,0.307128906,0.7266,0.434166266,0.104643104,93.84645275512848,3.7681736287605587,,3.6305639278536397,3.739379659865209,24.466203310876153,1B,2104,1458,12876,4292,1481,99,44,52,316,129,102,128,42,131,45,14,46,0.98314033,0.543209877
2012,HOU,162,2421,6014,146,583,545,105,0.07698703,0.226970402,0.135380063,0.287824758,0.235990382,0.301611278,0.371370445,0.29569625499212776,,82.27430861802307,-16.94947939,-144.4209997,17.685103207826614,5.811752235900881,162,55,107,31,703,162,1423.1,7.398128740596862,3.4145209571985515,1.0939113436950916,0.3064778267935918,0.6999,0.478769795,0.12200282,92.69149596422278,4.565340983513619,,4.269860385500632,4.152511083359135,9.251960734371096,C,2246,1458,12810,4270,1729,118,62,55,306,134,93,134,47,131,37,13,75,0.9807095,0.339506173
2012,KCR,162,2249,6149,131,676,643,132,0.06570174,0.167832167,0.135202271,0.301506424,0.264726756,0.316511513,0.399929027,0.31105576629864246,,94.00240946741238,-7.396355458,-50.81993568,-35.68403213,12.743884179569955,162,72,90,44,662,162,1451.1,7.298806555406046,3.3610477086066926,1.0107947905957395,0.31120909723833834,0.7243,0.432321387,0.104755784,92.88125770565644,4.297428158790476,,4.176903232008877,4.290998902926656,15.082485179867945,P,2040,1458,13062,4354,1624,113,60,50,383,173,116,173,51,113,51,11,49,0.98144804,0.444444444
2012,LAA,162,2267,6121,187,767,732,134,0.073354027,0.181833033,0.158598266,0.311199438,0.274205202,0.331631812,0.432803468,0.331307949,,113.49235584934453,13.511638812720776,109.7766607667174,5.882765149,33.82621110681583,162,89,73,38,606,162,1433.1,7.264882773923907,3.0327903023381566,1.1679068245028925,0.27663147792706333,0.7261,0.439376309,0.12077922,92.71195923306642,4.0186041273217805,,4.2616593378583385,4.152193464449426,10.43244656547904,P,2108,1458,12900,4300,1577,98,50,47,314,143,102,141,34,127,41,11,38,0.98359833,0.549382716
2012,LAD,162,2356,6091,116,637,607,104,0.07896897,0.189788212,0.121919824,0.298049476,0.251746965,0.316525212,0.373666789,0.30175878413571605,,89.93822564026188,-8.607849501,-81.93107255,28.933567188680172,13.782101326565227,162,86,76,40,668,162,1449.2,7.921817934,3.346285161958421,0.7574151943579357,0.28267254038179146,0.7478,0.455481972,0.088856518,92.54947586100023,3.352493483,,3.6366435781797697,3.9331956367197636,20.81310554780066,SS,2219,1458,13047,4349,1669,98,49,49,319,140,99,140,53,92,43,11,46,0.98397646,0.530864198
2012,MIA,162,2269,6057,137,609,576,149,0.079907544,0.20274063,0.137943719,0.289396887,0.24406842,0.307871914,0.382012139,0.300216091,,86.88123216244323,2.4548610374331474,-92.90239981,10.931607295759022,10.638503505756036,162,69,93,38,645,162,1440.2,6.953034651406685,3.092319993213216,0.8308657759542579,0.29954441913439633,0.7032,0.45004562,0.092169092,92.17348266807362,4.104351990992086,,3.894774531605628,4.165259885594788,13.503163557499647,CF,2093,1458,12966,4322,1648,103,58,42,386,155,128,154,34,88,28,14,36,0.98303968,0.425925926
2012,MIL,162,2415,6224,202,776,741,158,0.074871465,0.199228791,0.177073961,0.29879518,0.259492531,0.324983734,0.436566492,0.32940894631498596,,102.3844411219776,12.086292877793312,29.477106036267717,52.24737880390603,28.319757633896277,162,83,79,44,674,162,1453.2,8.680121301090692,3.250402056399867,1.0463199000601475,0.31301602719766874,0.7207,0.437888198,0.120542082,92.22391861465577,4.222427052313732,,3.824328829,3.7290393832618918,14.302389091346413,CF,2194,1458,13083,4361,1532,99,48,48,293,133,89,133,35,123,39,5,57,0.98347797,0.512345679
2012,MIN,162,2271,6209,131,701,666,135,0.081333548,0.172169431,0.129989213,0.298098687,0.260338007,0.324805699,0.39032722,0.31279122076138477,,95.46062950959765,0.7213783040642738,-32.50874099,-57.54351014,12.584902456092394,162,66,96,35,661,162,1438.2,5.899212460522384,2.908943578094283,1.2386469429304687,0.2940013183915623,0.6885,0.456837606,0.127331189,91.77242408015343,4.766913992489986,,4.661178700233767,4.4589932787779105,5.911244054615963,P,2085,1458,12948,4316,1785,107,58,45,458,189,147,190,42,111,24,8,60,0.98276418,0.407407407
2012,NYM,162,2420,6091,139,650,625,79,0.082580857,0.205220817,0.136697248,0.297726717,0.248990825,0.315684647,0.385688073,0.30624340924480137,,93.75782683619995,-3.175122365,-48.7861686,16.072248021140695,15.907309793310585,162,74,88,36,667,162,1434,7.7824268579802345,3.0627615376567374,1.0104602613990465,0.29035362039932644,0.7105,0.426252983,0.104885993,91.31494781681387,4.092050251131543,,3.9291782297084046,4.041282599163487,14.339400563854724,CF,2218,1458,12906,4302,1502,101,52,44,330,136,105,135,38,97,30,32,40,0.98289585,0.456790123
2012,NYY,162,2367,6231,245,804,774,93,0.090675653,0.18873375,0.188450398,0.293111753,0.264663287,0.336935483,0.453113685,0.3415228532882965,,113.07745703824222,2.3243506997823715,97.25650238662143,12.145613030996174,33.56071572831999,162,95,67,51,647,162,1445.1,8.207106774073754,2.6838110922805676,1.1831185789635914,0.29558213326824506,0.7511,0.448815165,0.130494505,92.29577348234407,3.8544757914655947,,3.975908123121478,3.7460414863003213,17.014681852597278,1B,2178,1458,13008,4336,1472,75,44,30,310,135,85,135,48,90,28,17,53,0.9872514,0.586419753
2012,OAK,162,2247,6183,195,713,676,122,0.088953582,0.224324761,0.165731862,0.281477758,0.237922923,0.310266406,0.403654785,0.31102035874271344,,97.4090958,19.430664144456387,0.26207577848686725,-24.40385402,19.398450297397808,162,94,68,47,624,162,1470,6.9551066,2.8285732825551353,0.9000005899039067,0.2794930875576037,0.7544,0.417235106,0.091078066,92.19418333776004,3.495920658742386,,3.8856071688306817,4.197681591704818,19.497881901217625,1B,2050,1458,13230,4410,1568,111,61,48,322,136,103,136,54,99,45,12,40,0.98177041,0.580246914
2012,PHI,162,2294,6172,158,684,659,116,0.073558003,0.177252106,0.144480519,0.290002308,0.255050505,0.316557377,0.399531024,0.3113870933457636,,93.0141231,10.707685716450214,-40.7547977,58.919462902937084,21.49522479385181,162,81,81,42,602,162,1451.1,8.588654288701141,2.536288522800554,1.1038126089449842,0.2980769230769231,0.7292,0.435194174,0.121170864,92.34938895847937,3.8571429368751695,,3.716636695721383,3.608359311183984,19.767963179852813,CF,2104,1458,13062,4354,1560,101,64,37,278,119,87,119,35,99,56,9,30,0.98320865,0.5
2012,PIT,162,2360,6014,170,651,620,73,0.073827735,0.225141336,0.152439025,0.290617848,0.242609016,0.30376344,0.395048041,0.3036122195523333,,90.62654364909982,-0.267899863,-67.83397061,-16.98701272,10.203378728405953,162,79,83,45,645,162,1433.1,7.484649554684161,3.076743524996006,0.9606974680089568,0.2855110267963007,0.726,0.466273584,0.110230547,92.99353866000524,3.9118596246377786,,3.9386360528180635,3.9727701131346773,13.74896458024159,P,2175,1458,12900,4300,1656,112,58,53,311,126,94,126,44,154,19,9,45,0.98154252,0.487654321
2012,SDP,162,2384,6112,121,651,610,155,0.088187172,0.202552356,0.132976761,0.2972907,0.246956842,0.319391634,0.379933603,0.30660852157948676,,96.99324639996458,13.828451216220856,-8.393563365,29.05051583610475,21.565893292764006,162,76,86,43,691,162,1434.2,7.559244825905528,3.3812721669403145,1.016263619748295,0.28448892065761255,0.7184,0.474688015,0.117476432,92.66016649421506,4.014868621227832,,4.110016781629104,4.053356448199275,7.831187196075916,P,2226,1458,12912,4304,1655,121,57,62,216,97,71,98,43,152,47,18,49,0.98009868,0.469135802
2012,SEA,162,2236,6057,149,619,584,104,0.076935776,0.207858675,0.135056425,0.275661247,0.233891518,0.295601659,0.368947943,0.2912243441055013,,87.34839335,0.13370666652917862,-89.63452921,-30.26116508,8.918996458487243,162,75,87,43,613,162,1456.2,7.204123373793086,2.774143563321694,1.0256299142792902,0.2818998109640832,0.7423,0.428637734,0.106274007,92.76317803378335,3.762702516843902,,4.000629228411796,4.093581440840481,17.618227768689394,P,2016,1458,13110,4370,1570,72,35,36,391,155,127,158,43,128,39,20,61,0.98802395,0.462962963
2012,SFG,162,2384,6200,103,718,675,118,0.077903225,0.176935483,0.127743792,0.315003394,0.268981648,0.327352797,0.39672544,0.31437951624050736,,101.29560996491276,12.964223362505436,22.395661930713253,66.72326648235321,29.018324797372745,162,94,68,53,688,162,1451,7.672643492362763,3.033082188977681,0.8807723329955638,0.28893102630955203,0.7355,0.45968314,0.099300699,91.43130677,3.678154883565981,,3.7781169751100228,3.9528874509564216,10.918145597912371,P,2241,1458,13059,4353,1638,115,66,49,307,134,96,135,39,129,53,5,54,0.98116607,0.580246914
2012,STL,162,2391,6326,159,765,732,91,0.084255453,0.188428706,0.149590893,0.316435185,0.271433653,0.337541953,0.421024546,0.32918292536362476,,106.39114884830907,-1.631284915,46.48156841,33.85354813,28.49796951920381,162,88,74,42,668,162,1462.2,7.494525910508058,2.682769537751653,0.824520913,0.29768518518518516,0.7321,0.484512251,0.103795507,94.0098951,3.7103441084042355,,3.6167835023727744,3.7217325931420806,16.242783364024945,P,2233,1458,13164,4388,1754,107,62,44,370,149,110,150,37,56,43,9,46,0.98287726,0.543209877
